series_id,model_class,model,scaling,train_length,test_length,mae,rmse,smape,mase
M44349,baseline,AutoETS,quantile,115,18,694.5338880847596,798.0035907640569,10.0457455141486,1.322065985450568
M44797,baseline,AutoETS,quantile,216,18,36.892347026283126,38.834082552774774,3.8402702356371132,0.5637985226518529
M45100,baseline,AutoETS,quantile,49,18,1479.802079616215,2079.980852497542,27.754347923005312,0.7099212569957855
M4559,baseline,AutoETS,quantile,162,18,2741.5767868278363,3682.691400819321,35.74078147925856,1.5102993231329929
M45754,baseline,AutoETS,quantile,48,18,1415.5555555555557,1710.911875125205,31.836559852485024,0.7047921997095637
M45963,baseline,AutoETS,quantile,57,18,614.926096110097,694.0297172031396,9.305954718020242,0.84637490713468
M45995,baseline,AutoETS,quantile,57,18,1334.7143736604708,1510.3373023943711,13.934636144810725,1.3230759147876618
M46175,baseline,AutoETS,quantile,219,18,128.13339267447,142.44188311726978,4.367520394541033,0.5515534647510189
M4680,baseline,AutoETS,quantile,312,18,335.75662791917057,382.05824483383225,10.390028983407202,1.6156385977344
M46926,baseline,AutoETS,quantile,49,18,2638.8611111111113,3383.784044281392,37.17402072439198,1.2717485768205734
M47785,baseline,AutoETS,quantile,168,18,137.8496032091129,159.399018754268,12.305590328663502,0.2379952643472184
M47824,baseline,AutoETS,quantile,47,18,352.8262572721883,431.23276795950545,18.463436504180684,0.6489759161995112
M5165,baseline,AutoETS,quantile,334,18,74.9225965842846,82.56460133682242,5.429255509737475,0.6759608792497093
M5230,baseline,AutoETS,quantile,271,18,35.66972396755571,41.711023160752546,1.4476508541365865,0.6755975075283346
M5698,baseline,AutoETS,quantile,334,18,893.9759563243279,985.9081239602164,12.47670666976116,2.0175965746188163
M6079,baseline,AutoETS,quantile,252,18,2024.339112373912,2539.725844101618,28.60487348710289,1.085357956595052
M6141,baseline,AutoETS,quantile,252,18,229.33198769913406,267.8438664016296,4.899163017185834,0.6840208613641918
M6339,baseline,AutoETS,quantile,61,18,649.6524217345182,789.5961734688611,15.613701486873852,0.6128206500142725
M6620,baseline,AutoETS,quantile,200,18,1474.0936119255,1967.1448225700185,16.17964002141991,1.0613925662274761
M6699,baseline,AutoETS,quantile,156,18,638.2239162212059,691.2302161228033,9.267761140597731,1.2399385312446527
M6718,baseline,AutoETS,quantile,172,18,175.12005497875367,179.36971128908263,10.783167277494531,0.8672261226469586
M7297,baseline,AutoETS,quantile,51,18,455.55555555555554,557.7733510227171,15.011849350939805,0.4614718614718615
M8181,baseline,AutoETS,quantile,51,18,1422.2222222222222,1831.5142490421538,30.53316619434266,2.3111111111111113
M9145,baseline,AutoETS,quantile,51,18,161.11111111111111,188.41443681416771,6.083776917401859,0.10472222222222222
M10190,baseline,AutoETS,robust,504,18,18.894296212668166,20.922848218528557,1.971560079096868,0.8396706473338215
M10464,baseline,AutoETS,robust,58,18,27.24799329132265,30.283346689465247,2.5543874525773576,0.9069520198269478
M10660,baseline,AutoETS,robust,288,18,49.60195538360795,60.47099833722935,1.858670471991175,0.7175125621528193
